epoch,loss
99,1.4624731540679932
100,1.473982334136963
101,1.4836186170578003
102,1.4696811437606812
103,1.4853107929229736
104,1.4888252019882202
105,1.501688003540039
106,1.5076942443847656
107,1.4943809509277344
108,1.5294133424758911
109,1.5106332302093506
110,1.5078767538070679
111,1.5306261777877808
112,1.5293546915054321
113,1.5273830890655518
114,1.5476598739624023
115,1.5472882986068726
116,1.560478687286377
117,1.5665327310562134
118,1.5526360273361206
119,1.5550694465637207
120,1.5767284631729126
121,1.5821542739868164
122,1.5761269330978394
123,1.5867738723754883
124,1.581942081451416
125,1.5906236171722412
126,1.5918407440185547
127,1.5865519046783447
128,1.5949831008911133
129,1.59584379196167
130,1.595752477645874
131,1.6070597171783447
132,1.6183586120605469
133,1.615783929824829
134,1.5995433330535889
135,1.628470540046692
136,1.636516809463501
137,1.6358171701431274
138,1.650259017944336
139,1.6333823204040527
140,1.6315546035766602
141,1.6390788555145264
142,1.6331952810287476
143,1.6479517221450806
144,1.6542682647705078
145,1.6662321090698242
146,1.650753378868103
147,1.662846326828003
148,1.689009189605713
149,1.6687321662902832
150,1.6835168600082397
151,1.6607693433761597
152,1.6724919080734253
153,1.6619495153427124
154,1.6730318069458008
155,1.687164068222046
156,1.684874415397644
157,1.689826250076294
158,1.6844079494476318
159,1.6875009536743164
160,1.6959511041641235
161,1.708066463470459
162,1.6997368335723877
163,1.7020193338394165
164,1.6901286840438843
165,1.6843106746673584
166,1.699404001235962
167,1.7055894136428833
168,1.7131634950637817
169,1.7138625383377075
170,1.7038092613220215
171,1.7072432041168213
172,1.6929926872253418
173,1.711621880531311
174,1.7019248008728027
175,1.7221746444702148
176,1.7103731632232666
177,1.7314846515655518
178,1.7139766216278076
179,1.721076250076294
180,1.7027974128723145
181,1.7080590724945068
182,1.7130241394042969
183,1.7133750915527344
184,1.7152903079986572
185,1.7240110635757446
186,1.7325479984283447
187,1.7146707773208618
188,1.706984519958496
189,1.7078025341033936
190,1.7304506301879883
191,1.7089118957519531
192,1.7236590385437012
193,1.7247586250305176
194,1.706755518913269
195,1.7277401685714722
196,1.7260749340057373
197,1.714139699935913
198,1.7002184391021729
199,1.7150375843048096
200,1.7250782251358032
201,1.7121617794036865
202,1.7108532190322876
203,1.7125635147094727
204,1.69577956199646
205,1.6882150173187256
206,1.7079123258590698
207,1.7113854885101318
208,1.6950163841247559
209,1.6957838535308838
210,1.702731728553772
211,1.688148856163025
212,1.7034848928451538
213,1.680288553237915
214,1.679100513458252
215,1.6920117139816284
216,1.6886932849884033
217,1.682663917541504
218,1.6700564622879028
219,1.6803772449493408
220,1.6760388612747192
221,1.6826283931732178
222,1.659787893295288
223,1.6815810203552246
224,1.6489816904067993
225,1.670881748199463
226,1.6345640420913696
227,1.6646604537963867
228,1.6650543212890625
229,1.6750717163085938
230,1.6475322246551514
231,1.6556874513626099
232,1.6634521484375
233,1.6503050327301025
234,1.6375219821929932
235,1.6476646661758423
236,1.6627962589263916
237,1.6407170295715332
238,1.6457905769348145
239,1.635772705078125
240,1.6115260124206543
241,1.6160145998001099
242,1.6180541515350342
243,1.5991895198822021
244,1.6213008165359497
245,1.6035165786743164
246,1.616417407989502
247,1.6207728385925293
248,1.5743751525878906
249,1.615268349647522
250,1.5821822881698608
251,1.591404676437378
252,1.5844473838806152
253,1.580088496208191
254,1.598323106765747
255,1.5752074718475342
256,1.5752474069595337
257,1.5822240114212036
258,1.5521475076675415
259,1.5722392797470093
260,1.5592412948608398
261,1.5504560470581055
262,1.5478384494781494
263,1.549114465713501
264,1.544610857963562
265,1.5434321165084839
266,1.5500285625457764
267,1.545214056968689
268,1.524286150932312
269,1.5232915878295898
270,1.524233102798462
271,1.5159605741500854
272,1.5187181234359741
273,1.5009455680847168
274,1.5001850128173828
275,1.4896653890609741
276,1.5031110048294067
277,1.4868830442428589
278,1.4891064167022705
279,1.4709596633911133
280,1.4832231998443604
281,1.4682551622390747
282,1.4381073713302612
283,1.4581053256988525
284,1.4330594539642334
285,1.4449822902679443
286,1.4381250143051147
287,1.4452087879180908
288,1.4281277656555176
289,1.411928653717041
290,1.4386043548583984
291,1.4159445762634277
292,1.4100207090377808
293,1.4109671115875244
294,1.4023972749710083
295,1.374804139137268
296,1.3824771642684937
297,1.3729536533355713
298,1.3845568895339966
299,1.3652870655059814
300,1.3535113334655762
301,1.3545494079589844
302,1.3497631549835205
303,1.3306725025177002
304,1.3302675485610962
305,1.339807391166687
306,1.3369431495666504
307,1.325361967086792
308,1.307914137840271
309,1.3043935298919678
310,1.2977303266525269
311,1.2965459823608398
312,1.2814949750900269
313,1.2776610851287842
314,1.2829116582870483
315,1.2749742269515991
316,1.2552075386047363
317,1.2576175928115845
318,1.2523787021636963
319,1.2489742040634155
320,1.2299065589904785
321,1.270344614982605
322,1.2263327836990356
323,1.235823392868042
324,1.2112725973129272
325,1.2045966386795044
326,1.2060950994491577
327,1.1915082931518555
328,1.1956627368927002
329,1.2440420389175415
330,1.2210590839385986
331,1.2114980220794678
332,1.2479413747787476
333,1.152927279472351
334,1.1937991380691528
335,1.1642861366271973
336,1.198203682899475
337,1.2477596998214722
338,1.162484049797058
339,1.199701189994812
340,1.3779559135437012
341,1.2623735666275024
342,1.4861128330230713
343,1.1883060932159424
344,1.1373729705810547
345,1.1322405338287354
346,1.356272578239441
347,1.4418251514434814
348,1.2550015449523926
349,1.279822826385498
350,1.2909516096115112
351,1.621423363685608
352,1.1754670143127441
353,1.1026322841644287
354,1.1149557828903198
355,1.1072280406951904
356,1.3703734874725342
357,1.112641453742981
358,1.1617212295532227
359,1.1859921216964722
360,1.1222214698791504
361,1.1275897026062012
362,1.2029170989990234
363,1.1980998516082764
364,1.2312895059585571
365,1.1228725910186768
366,1.1905349493026733
367,1.2161376476287842
368,1.1250746250152588
369,1.169796109199524
370,1.1359562873840332
371,1.1296285390853882
372,1.3833496570587158
373,1.2104833126068115
374,1.175126075744629
375,1.1881227493286133
376,1.2812855243682861
377,1.1591013669967651
378,1.1505039930343628
379,1.1415047645568848
380,1.1623413562774658
381,1.1769633293151855
382,1.2341572046279907
383,1.1667298078536987
384,1.1889008283615112
385,1.1552739143371582
386,1.1610877513885498
387,1.183301329612732
388,1.1707658767700195
389,1.2174334526062012
390,1.2184703350067139
391,1.162805199623108
392,1.1712639331817627
393,1.1594793796539307
394,1.170914888381958
395,1.1998159885406494
396,1.1744325160980225
397,1.180145502090454
398,1.1777923107147217
399,1.1688494682312012
400,1.1863433122634888
401,1.1836473941802979
402,1.1792209148406982
403,1.1735775470733643
404,1.1787943840026855
405,1.1967684030532837
406,1.1763063669204712
407,1.1850320100784302
408,1.1678293943405151
409,1.1985859870910645
410,1.1742100715637207
411,1.1850371360778809
412,1.1989022493362427
413,1.1853113174438477
414,1.200535774230957
415,1.192934513092041
416,1.1953399181365967
417,1.1980934143066406
418,1.1921656131744385
419,1.1932870149612427
420,1.1746734380722046
421,1.1881357431411743
422,1.2003079652786255
423,1.184540867805481
424,1.1947648525238037
425,1.2075108289718628
426,1.2008260488510132
427,1.1830146312713623
428,1.197985053062439
429,1.191712498664856
430,1.1735138893127441
431,1.173433542251587
432,1.1728991270065308
433,1.1638020277023315
434,1.1743888854980469
435,1.2018307447433472
436,1.1718308925628662
437,1.1964600086212158
438,1.1805391311645508
439,1.1799105405807495
440,1.1619117259979248
441,1.1691075563430786
442,1.1579053401947021
443,1.1654051542282104
444,1.1591733694076538
445,1.148688554763794
446,1.143480896949768
447,1.1540062427520752
448,1.1630308628082275
449,1.1533801555633545
450,1.1584190130233765
451,1.1491559743881226
452,1.1391888856887817
453,1.1854608058929443
454,1.150814175605774
455,1.1448338031768799
456,1.1343340873718262
457,1.1250054836273193
458,1.213187575340271
459,1.1446391344070435
460,1.1255505084991455
461,1.1222347021102905
462,1.1266541481018066
463,1.1291676759719849
464,1.125427484512329
465,1.1783493757247925
466,1.1894465684890747
467,1.110381841659546
468,1.1293472051620483
469,1.1256794929504395
470,1.11384117603302
471,1.1281003952026367
472,1.3109285831451416
473,1.238617181777954
474,1.1105000972747803
475,1.1504998207092285
476,1.3324170112609863
477,1.160130500793457
478,1.0962177515029907
479,1.1075836420059204
480,1.0977895259857178
481,1.104362964630127
482,1.0994600057601929
483,1.1014587879180908
484,1.0715794563293457
485,1.0927013158798218
486,1.1060643196105957
487,1.0686302185058594
488,1.127883791923523
489,1.09336519241333
490,1.1138118505477905
491,1.177416205406189
492,1.080581545829773
493,1.0838391780853271
494,1.0906730890274048
495,1.097513198852539
496,1.1103209257125854
497,1.107069730758667
498,1.2152376174926758
499,1.0777682065963745
500,1.153517484664917
501,1.2142635583877563
502,1.0847396850585938
503,1.0987967252731323
504,1.0745283365249634
505,1.2322880029678345
506,1.0595308542251587
507,1.080486536026001
508,1.0733603239059448
509,1.1950477361679077
510,1.1112204790115356
511,1.0870511531829834
512,1.161399245262146
513,1.0535805225372314
514,1.0925185680389404
515,1.0566649436950684
516,1.2213259935379028
517,1.1156760454177856
518,1.1119987964630127
519,1.070719838142395
520,1.1099164485931396
521,1.0947908163070679
522,1.0625053644180298
523,1.0578364133834839
524,1.1463403701782227
525,1.081346035003662
526,1.098530888557434
527,1.087048053741455
528,1.0639241933822632
529,1.0821324586868286
530,1.084425449371338
531,1.0656203031539917
532,1.0732457637786865
533,1.1143465042114258
534,1.0904991626739502
535,1.0981041193008423
536,1.160965919494629
537,1.0714105367660522
538,1.067561388015747
539,1.1142728328704834
540,1.0741775035858154
541,1.1040219068527222
542,1.075708270072937
543,1.0731388330459595
544,1.1011713743209839
545,1.1197210550308228
546,1.0698506832122803
547,1.0912872552871704
548,1.0779615640640259
549,1.0841585397720337
550,1.0659946203231812
551,1.0962142944335938
552,1.1003752946853638
553,1.072750210762024
554,1.0754839181900024
555,1.0764994621276855
556,1.0731189250946045
557,1.05375075340271
558,1.1076173782348633
559,1.0757935047149658
560,1.0829535722732544
561,1.080122470855713
562,1.0623798370361328
563,1.0924845933914185
564,1.0856711864471436
565,1.075172781944275
566,1.0785218477249146
567,1.0580662488937378
568,1.118676781654358
569,1.0432333946228027
570,1.0531703233718872
571,1.1102849245071411
572,1.049826979637146
573,1.044914722442627
574,1.0484586954116821
575,1.0592377185821533
576,1.060817003250122
577,1.034591794013977
578,1.094277024269104
579,1.0512864589691162
580,1.0295395851135254
581,1.0334827899932861
582,1.0453933477401733
583,1.011446475982666
584,1.0428045988082886
585,1.0509682893753052
586,1.1311548948287964
587,1.0293008089065552
588,1.0452280044555664
589,1.025575876235962
590,1.0932343006134033
591,1.0760252475738525
592,1.0815298557281494
593,1.0595866441726685
594,1.0397039651870728
595,1.0374480485916138
596,1.0174092054367065
597,1.0653923749923706
598,1.034350037574768
599,1.058559536933899
600,1.0169788599014282
601,1.0367246866226196
602,0.9953641891479492
603,0.9927911162376404
604,1.0130075216293335
605,1.0317490100860596
606,1.0892202854156494
607,0.9936617612838745
608,1.029681921005249
609,1.008046269416809
610,0.9743450284004211
611,1.006777048110962
612,0.9901396632194519
613,1.025653600692749
614,0.983339250087738
615,1.0148810148239136
616,0.9970131516456604
617,0.9990082383155823
618,1.0404481887817383
619,0.9973220229148865
620,1.041179895401001
621,1.008948802947998
622,1.0249459743499756
623,1.0018569231033325
624,1.0051475763320923
625,1.0006448030471802
626,0.966585099697113
627,1.0419179201126099
628,1.0175429582595825
629,1.0058062076568604
630,1.0173640251159668
631,0.9821788668632507
632,0.9763889908790588
633,0.9837234020233154
634,0.996420681476593
635,0.9644172787666321
636,1.027916669845581
637,1.0237656831741333
638,0.9800252318382263
639,0.9970331192016602
640,0.9900163412094116
641,0.9994433522224426
642,0.9845010638237
643,0.9951907396316528
644,1.0471192598342896
645,0.9961864352226257
646,1.0147228240966797
647,0.9738718867301941
648,0.9518157243728638
649,0.9678066968917847
650,0.9853352308273315
651,0.9600637555122375
652,0.9949451684951782
653,0.9987553358078003
654,0.9944016933441162
655,1.004459023475647
656,0.9724780917167664
657,0.9802372455596924
658,0.9957586526870728
659,0.9548997282981873
660,0.9492357969284058
661,1.015009880065918
662,0.9990858435630798
663,1.0037996768951416
664,1.0399398803710938
665,0.9797520637512207
666,1.0063623189926147
667,0.9785679578781128
668,0.9975025057792664
669,1.006332516670227
670,1.0116446018218994
671,1.0457653999328613
672,0.9655059576034546
673,0.9833853840827942
674,1.0162173509597778
675,1.012368083000183
676,0.9909225106239319
677,1.0143777132034302
678,1.0293627977371216
679,1.0223681926727295
680,0.9745430946350098
681,0.966935396194458
682,1.004740834236145
683,0.9944748878479004
684,1.0103174448013306
685,1.0627059936523438
686,0.9929344654083252
687,1.039001226425171
688,1.0124759674072266
689,0.9963195323944092
690,1.0343341827392578
691,1.0038161277770996
692,0.9872660636901855
693,1.0166926383972168
694,1.0098999738693237
695,1.0078790187835693
696,0.949931263923645
697,1.0300320386886597
698,1.0183429718017578
699,0.9881269931793213
700,1.019276738166809
701,1.0261446237564087
702,1.0306241512298584
703,1.0476185083389282
704,1.002794623374939
705,0.9655522704124451
706,0.9965900182723999
707,1.0509669780731201
708,0.9826526641845703
709,1.0007907152175903
710,1.0155384540557861
711,0.9957743883132935
712,0.9757741689682007
713,1.021630883216858
714,0.9688630700111389
715,1.0117379426956177
716,1.0164121389389038
717,0.995323657989502
718,0.9997664093971252
719,1.0440165996551514
720,1.0088196992874146
721,0.9850513339042664
722,1.0153427124023438
723,1.0313705205917358
724,1.0101368427276611
725,1.0277454853057861
726,1.0155620574951172
727,1.0197958946228027
728,0.98184734582901
729,0.9949708580970764
730,1.0305273532867432
731,1.022971749305725
732,0.9983253479003906
733,1.0593515634536743
734,0.983435869216919
735,0.9839715361595154
736,1.026969075202942
737,1.0074245929718018
738,0.9986829161643982
739,1.0166137218475342
740,1.0281795263290405
741,1.0444014072418213
742,1.014141321182251
743,0.982147216796875
744,0.9863027930259705
745,0.9636828899383545
746,0.9672141075134277
747,0.9852675795555115
748,1.0165519714355469
749,0.9800209999084473
750,0.985297679901123
751,0.9621134996414185
752,0.9869751930236816
753,1.0068144798278809
754,0.9858624339103699
755,0.976651132106781
756,0.9688125252723694
757,1.0031474828720093
758,0.9748581051826477
759,1.002658486366272
760,1.0092763900756836
761,1.01203191280365
762,1.0461729764938354
763,0.9775148034095764
764,1.0147724151611328
765,1.005218267440796
766,0.9851464033126831
767,0.9900238513946533
768,1.0141291618347168
769,0.98597651720047
770,0.9859259724617004
771,0.9877052307128906
772,0.9753028154373169
773,0.9784119129180908
774,0.9790657162666321
775,0.9793083667755127
776,0.9950933456420898
777,0.9688828587532043
778,0.991270124912262
779,0.9624972939491272
780,1.002518892288208
781,0.9734806418418884
782,0.9998583793640137
783,0.9969347715377808
784,0.9833071827888489
785,1.0102719068527222
786,1.0010207891464233
787,0.9753935933113098
788,0.9641499519348145
789,1.014954686164856
790,0.9836272597312927
791,0.9804868102073669
792,0.9760087728500366
793,0.992918848991394
794,0.9872731566429138
795,0.9572815299034119
796,0.9900255799293518
797,0.9579593539237976
798,0.9906315207481384
799,0.98741614818573
800,0.9991779327392578
801,0.9838615655899048
802,0.9695982336997986
803,0.9997625946998596
804,1.004052996635437
805,0.9847429990768433
806,0.9908379912376404
807,0.9814083576202393
808,0.9909619092941284
809,0.9883112907409668
810,0.961243212223053
811,0.9878920316696167
812,1.0021039247512817
813,0.9394303560256958
814,1.0076597929000854
815,1.0080513954162598
816,1.0269205570220947
817,0.9744102954864502
818,0.9795864820480347
819,1.02151620388031
820,1.0356287956237793
821,0.9855700135231018
822,1.008581280708313
823,0.975796103477478
824,0.9828325510025024
825,0.9785411953926086
826,0.974648118019104
827,0.9911121726036072
828,0.993164598941803
829,0.985985517501831
830,1.0029155015945435
831,0.9992406368255615
832,0.9726003408432007
833,0.984660804271698
834,0.9917001128196716
835,0.9759558439254761
836,0.9787484407424927
837,0.978801429271698
838,0.9769847989082336
839,0.9775550961494446
840,0.9757671356201172
841,1.0032330751419067
842,0.9871696829795837
843,1.0039103031158447
844,0.9947795271873474
845,0.9800557494163513
846,1.0319639444351196
847,0.9964593052864075
848,1.0458441972732544
849,0.9741103053092957
850,0.9767023921012878
851,1.0581145286560059
852,0.9987462759017944
853,1.0006577968597412
854,0.9756869673728943
855,0.9802241921424866
856,0.9805184602737427
857,0.988211989402771
858,0.9732300043106079
859,0.9903638958930969
860,0.9658362865447998
861,0.9548263549804688
862,0.9820559024810791
863,0.9904296398162842
864,1.0061343908309937
865,1.0053868293762207
866,0.9528586864471436
867,0.9779031276702881
868,0.9349013566970825
869,0.9789336323738098
870,0.960322380065918
871,0.9761508107185364
872,0.9922367930412292
873,0.9828540682792664
874,1.0146564245224
875,0.9667819142341614
876,0.9857091307640076
877,0.983565628528595
878,1.0030897855758667
879,0.9841788411140442
880,1.005366325378418
881,0.9370955228805542
882,0.9614905118942261
883,0.966825544834137
884,0.9901837706565857
885,0.9817720055580139
886,0.9788379669189453
887,0.9428241848945618
888,1.00507390499115
889,1.029754400253296
890,0.9830453991889954
891,0.9941468834877014
892,0.982170045375824
893,0.9963093400001526
894,0.9434696435928345
895,0.9904342889785767
896,1.0066322088241577
897,0.9621657133102417
898,0.9622409343719482
899,0.9913228154182434
900,0.9841663241386414
901,0.9877820611000061
902,0.9933751821517944
903,1.0126761198043823
904,0.9935770034790039
905,1.0305099487304688
906,0.9836853742599487
907,0.992455244064331
908,0.9746527075767517
909,0.9931343197822571
910,0.9739022850990295
911,0.9729660153388977
912,0.988235592842102
913,0.9688960909843445
914,1.01028311252594
915,0.9432303309440613
916,0.9465768337249756
917,1.0023999214172363
918,0.9750998020172119
919,0.9842599034309387
920,0.9983236193656921
921,0.9681857824325562
922,0.9610008001327515
923,0.9895832538604736
924,0.9731351137161255
925,1.0039682388305664
926,1.0018495321273804
927,1.0018101930618286
928,1.0038752555847168
929,0.9932714700698853
930,0.9979521632194519
931,0.9597268104553223
932,1.0177671909332275
933,1.0084056854248047
934,1.0084761381149292
935,0.9890221357345581
936,0.9833090901374817
937,0.972917914390564
938,0.9914070963859558
939,0.9728801846504211
940,1.0103356838226318
941,1.0374020338058472
942,0.9647268652915955
943,0.9617162942886353
944,1.0011440515518188
945,0.9652271270751953
946,0.9582163095474243
947,0.9708275198936462
948,0.9794403314590454
949,0.9647682309150696
950,0.9851304292678833
951,0.9837064743041992
952,0.9580831527709961
953,0.9965462684631348
954,0.9931980967521667
955,0.9733652472496033
956,1.0025967359542847
957,0.9881528615951538
958,1.0015814304351807
959,1.040462613105774
960,0.9857679009437561
961,1.0110101699829102
962,0.9586187601089478
963,1.0144857168197632
964,0.9813871383666992
965,0.9416912794113159
966,0.9992516040802002
967,1.001723289489746
968,0.9711016416549683
969,0.9778748154640198
970,0.9983435869216919
971,0.9378435015678406
972,0.965717077255249
973,0.969107985496521
974,0.9821273684501648
975,0.974305272102356
976,1.0071535110473633
977,0.9700552225112915
978,0.9743461608886719
979,0.9778773784637451
980,0.9562153816223145
981,0.9836652278900146
982,0.986010730266571
983,1.00162672996521
984,0.9808728694915771
985,0.973917543888092
986,0.9749491810798645
987,0.9740443825721741
988,0.9980775117874146
989,1.0003656148910522
990,0.9918519854545593
991,0.9892205595970154
992,0.9746592044830322
993,0.9820685982704163
994,0.9717625379562378
995,0.997521162033081
996,0.9756150245666504
997,0.9690505266189575
998,0.9672178626060486
999,1.0021675825119019
1000,0.9672750234603882
1001,1.0003116130828857
1002,0.961804211139679
1003,0.9755344390869141
1004,1.0203176736831665
1005,1.0218141078948975
1006,0.9674138426780701
1007,0.9466025233268738
1008,0.9799168705940247
1009,0.9732061624526978
1010,0.9879196882247925
1011,0.9777485728263855
1012,0.9895801544189453
1013,0.9757351875305176
1014,0.9778067469596863
1015,1.011210560798645
1016,1.000502347946167
1017,1.020310878753662
1018,0.9683141112327576
1019,0.9905760288238525
1020,0.9971401691436768
1021,0.9838979840278625
1022,0.9598944187164307
1023,0.9824023246765137
1024,0.979066014289856
1025,0.959228515625
1026,0.9390784502029419
1027,0.9535346627235413
1028,0.9903182983398438
1029,0.9630579352378845
1030,0.9475167989730835
1031,1.0092530250549316
1032,0.9855076670646667
1033,0.9879895448684692
1034,1.0001872777938843
1035,0.995465099811554
1036,0.9724368453025818
1037,0.9631675481796265
1038,0.9735007286071777
1039,0.9949737191200256
1040,0.9390714764595032
1041,0.9692325592041016
1042,1.0015004873275757
1043,1.0011756420135498
1044,1.0028210878372192
1045,1.0152474641799927
1046,0.9731072783470154
1047,0.9767671823501587
1048,0.9942583441734314
1049,0.9840565323829651
1050,0.9934272766113281
1051,1.0220752954483032
1052,0.9495184421539307
1053,0.9871616363525391
1054,0.9446254968643188
1055,0.9553977847099304
1056,0.9718999862670898
1057,0.9442213177680969
1058,0.9746108651161194
1059,0.9778809547424316
1060,1.0148075819015503
1061,1.006948709487915
1062,0.9679952263832092
1063,0.9650794863700867
1064,0.9946660399436951
1065,0.9821652173995972
1066,0.9514923691749573
1067,0.980135977268219
1068,0.961193859577179
1069,0.9506222605705261
1070,0.985701322555542
1071,0.9728636741638184
1072,0.994618833065033
1073,0.9728367924690247
1074,0.9602063894271851
1075,0.9595765471458435
1076,0.9815154075622559
1077,0.9818536043167114
1078,0.9455428719520569
1079,0.9626950621604919
1080,0.9531819224357605
1081,0.9929642677307129
1082,0.9651530981063843
1083,0.977985680103302
1084,0.9588258266448975
1085,0.9992361664772034
1086,1.013810157775879
1087,0.9733463525772095
1088,0.9714440107345581
1089,0.9893564581871033
1090,0.9255556464195251
1091,0.9259622693061829
1092,1.006373405456543
1093,0.9709535241127014
1094,0.9793586134910583
1095,0.9632081389427185
1096,1.0028365850448608
1097,1.0209097862243652
1098,0.9707252383232117
1099,1.0030359029769897
1100,0.9740457534790039
1101,0.9335048794746399
1102,0.9697889089584351
1103,0.9948879480361938
1104,0.9277525544166565
1105,0.963681161403656
1106,0.9892450571060181
1107,0.9595894813537598
1108,0.9784676432609558
1109,0.9956293702125549
1110,0.9664031267166138
1111,0.9819210767745972
1112,0.9784172773361206
1113,0.9784726500511169
1114,0.9523115158081055
1115,0.9617157578468323
1116,0.9742189049720764
1117,0.9923096895217896
1118,0.9778354167938232
1119,0.9954760670661926
1120,0.9406151175498962
1121,0.9866117238998413
1122,0.9616641998291016
1123,0.9908170700073242
1124,0.9842880964279175
1125,0.9870443940162659
1126,0.9891651272773743
1127,0.9694728255271912
1128,0.9871715903282166
1129,0.9926490783691406
1130,0.9685430526733398
1131,0.9680814743041992
1132,0.9702041745185852
1133,0.949282169342041
1134,0.9779449105262756
1135,0.9731776714324951
1136,0.9871851205825806
1137,0.9719452261924744
1138,0.985875129699707
1139,0.9801332354545593
1140,0.973198413848877
1141,0.976957380771637
1142,0.9896790981292725
1143,1.028806447982788
1144,0.9855838418006897
1145,0.9654712677001953
1146,0.979895293712616
1147,0.963298499584198
1148,0.9270761609077454
1149,0.9943216443061829
1150,0.9838131070137024
1151,0.9674907922744751
1152,0.9405096173286438
1153,0.9879291653633118
1154,0.9956815242767334
1155,0.9831514358520508
1156,0.9835509061813354
1157,0.9752892851829529
1158,0.9639275670051575
1159,0.9769755601882935
1160,0.973580539226532
1161,0.9828148484230042
1162,0.9562311172485352
1163,1.0002706050872803
1164,0.987912118434906
1165,0.9958553910255432
1166,0.9607926607131958
1167,0.9753058552742004
1168,0.9561222195625305
1169,0.9834645390510559
1170,0.9950519800186157
1171,0.9866670370101929
1172,0.9646322131156921
1173,0.9366674423217773
1174,1.0564768314361572
1175,1.004644751548767
1176,0.9980310797691345
1177,0.971942126750946
1178,0.9630997776985168
1179,1.0123738050460815
1180,0.9664098620414734
1181,0.9587957262992859
1182,0.9738442897796631
1183,0.9829545021057129
1184,0.9734838008880615
1185,0.9950546026229858
1186,0.9731956720352173
1187,0.9958239197731018
1188,0.9585744738578796
1189,0.9782209992408752
1190,0.9766339659690857
1191,0.9539413452148438
1192,0.9824584722518921
1193,0.9731225371360779
1194,0.957528829574585
1195,0.978375256061554
1196,0.9596211314201355
1197,0.9871455430984497
1198,0.9890837669372559
1199,0.9763986468315125
1200,0.9876641035079956
1201,0.9727227687835693
1202,0.9597837328910828
1203,0.9867287874221802
1204,0.9543567895889282
1205,0.9605799317359924
1206,0.9684705138206482
1207,0.9861992597579956
1208,0.9521675109863281
1209,0.9495288133621216
1210,0.9476413130760193
1211,0.9580036997795105
1212,0.9955369830131531
1213,0.9576506614685059
1214,0.9629213809967041
1215,0.965541422367096
1216,0.9588770270347595
1217,0.9596489667892456
1218,0.9561120867729187
1219,0.9510956406593323
1220,0.9767496585845947
1221,0.9463730454444885
1222,0.9309419989585876
1223,0.9689283967018127
1224,0.9739283919334412
1225,0.9600202441215515
1226,0.9517428278923035
1227,0.9525734782218933
1228,0.9559963345527649
1229,0.9851518869400024
1230,0.9407577514648438
1231,0.9644913673400879
1232,0.944649875164032
1233,0.9500657320022583
1234,0.9461445808410645
1235,0.9582701921463013
1236,0.9624167680740356
1237,0.9300283789634705
1238,0.9942405223846436
1239,0.9921478033065796
1240,0.9615514278411865
1241,0.9766919016838074
1242,0.9377555251121521
1243,0.9859902262687683
1244,0.9622529745101929
1245,0.9614269137382507
1246,0.9599704146385193
1247,0.9853493571281433
1248,0.941257119178772
1249,0.9736707210540771
1250,0.9820542931556702
1251,0.9734424948692322
1252,0.9292537569999695
1253,0.9551686644554138
1254,0.9924852848052979
1255,0.9215472936630249
1256,0.9554035663604736
1257,0.9348834156990051
1258,0.9778826832771301
1259,0.9359726905822754
1260,0.9522599577903748
1261,0.9230877757072449
1262,0.9634280800819397
1263,0.9654651880264282
1264,0.9738720655441284
1265,0.9513329267501831
1266,0.9689951539039612
1267,0.927715003490448
1268,0.9628345966339111
1269,0.9196173548698425
1270,0.9733719825744629
